config,stage,seed,k,lofo_r2
DEFAULT (inherited),STAGE 1/6 depth x lr,42,50,0.3573118987541889
DEFAULT (inherited),STAGE 1/6 depth x lr,42,100,0.4399764976578433
DEFAULT (inherited),STAGE 1/6 depth x lr,42,150,0.466799221777723
DEFAULT (inherited),STAGE 1/6 depth x lr,42,200,0.4784441055012763
DEFAULT (inherited),STAGE 1/6 depth x lr,42,250,0.4822741427540215
DEFAULT (inherited),STAGE 1/6 depth x lr,42,300,0.4832470142934655
DEFAULT (inherited),STAGE 1/6 depth x lr,42,350,0.4849766446705551
DEFAULT (inherited),STAGE 1/6 depth x lr,42,400,0.4856286442383232
DEFAULT (inherited),STAGE 1/6 depth x lr,42,450,0.4877356886701129
DEFAULT (inherited),STAGE 1/6 depth x lr,42,500,0.489214184475341
DEFAULT (inherited),STAGE 1/6 depth x lr,42,550,0.4901143845761551
DEFAULT (inherited),STAGE 1/6 depth x lr,42,560,0.4899916830557324
DEFAULT (inherited),STAGE 1/6 depth x lr,42,570,0.4902870593975852
DEFAULT (inherited),STAGE 1/6 depth x lr,42,580,0.490723986126384
DEFAULT (inherited),STAGE 1/6 depth x lr,42,590,0.4907240806246755
DEFAULT (inherited),STAGE 1/6 depth x lr,42,600,0.4914572253707584
DEFAULT (inherited),STAGE 1/6 depth x lr,42,610,0.4918687194877084
DEFAULT (inherited),STAGE 1/6 depth x lr,42,620,0.4921233949685395
DEFAULT (inherited),STAGE 1/6 depth x lr,42,630,0.4918121071463665
DEFAULT (inherited),STAGE 1/6 depth x lr,42,640,0.4914891090954388
DEFAULT (inherited),STAGE 1/6 depth x lr,42,650,0.4912359091024844
DEFAULT (inherited),STAGE 1/6 depth x lr,42,660,0.4912734301604288
DEFAULT (inherited),STAGE 1/6 depth x lr,42,670,0.4909878761363699
DEFAULT (inherited),STAGE 1/6 depth x lr,42,680,0.4911097782132867
DEFAULT (inherited),STAGE 1/6 depth x lr,42,690,0.4911842279654085
DEFAULT (inherited),STAGE 1/6 depth x lr,42,700,0.4912219761898008
DEFAULT (inherited),STAGE 1/6 depth x lr,42,750,0.4906044424845942
DEFAULT (inherited),STAGE 1/6 depth x lr,42,800,0.490164580575288
DEFAULT (inherited),STAGE 1/6 depth x lr,42,850,0.4897314287128241
DEFAULT (inherited),STAGE 1/6 depth x lr,42,900,0.4895419850126172
DEFAULT (inherited),STAGE 1/6 depth x lr,42,950,0.4894337118924013
DEFAULT (inherited),STAGE 1/6 depth x lr,42,1000,0.4894534488771001
DEFAULT (inherited),STAGE 1/6 depth x lr,42,1050,0.4888441194268959
DEFAULT (inherited),STAGE 1/6 depth x lr,42,1100,0.4877785496427163
DEFAULT (inherited),STAGE 1/6 depth x lr,42,1150,0.4873548664694076
DEFAULT (inherited),STAGE 1/6 depth x lr,42,1200,0.4869959767369753
DEFAULT (inherited),STAGE 1/6 depth x lr,42,1250,0.4868440961416845
DEFAULT (inherited),STAGE 1/6 depth x lr,42,1300,0.486575653068995
DEFAULT (inherited),STAGE 1/6 depth x lr,42,1350,0.4857243958261683
DEFAULT (inherited),STAGE 1/6 depth x lr,42,1400,0.4849679480177521
DEFAULT (inherited),STAGE 1/6 depth x lr,42,1450,0.4843801702979892
DEFAULT (inherited),STAGE 1/6 depth x lr,42,1500,0.4838688637384026
"depth=3, lr=0.01",STAGE 1/6 depth x lr,42,50,0.2193133963305852
"depth=3, lr=0.01",STAGE 1/6 depth x lr,42,100,0.3384633598390596
"depth=3, lr=0.01",STAGE 1/6 depth x lr,42,150,0.3974037842856174
"depth=3, lr=0.01",STAGE 1/6 depth x lr,42,200,0.4298755931144896
"depth=3, lr=0.01",STAGE 1/6 depth x lr,42,250,0.4498503587244341
"depth=3, lr=0.01",STAGE 1/6 depth x lr,42,300,0.4599084869396385
"depth=3, lr=0.01",STAGE 1/6 depth x lr,42,350,0.4666824779335443
"depth=3, lr=0.01",STAGE 1/6 depth x lr,42,400,0.4694181787833036
"depth=3, lr=0.01",STAGE 1/6 depth x lr,42,450,0.4717436433949948
"depth=3, lr=0.01",STAGE 1/6 depth x lr,42,500,0.4728135912245862
"depth=3, lr=0.01",STAGE 1/6 depth x lr,42,550,0.4749803897871857
"depth=3, lr=0.01",STAGE 1/6 depth x lr,42,600,0.4758857086143004
"depth=3, lr=0.01",STAGE 1/6 depth x lr,42,650,0.4767339702886971
"depth=3, lr=0.01",STAGE 1/6 depth x lr,42,700,0.4779985960084963
"depth=3, lr=0.01",STAGE 1/6 depth x lr,42,750,0.4777042835955587
"depth=3, lr=0.01",STAGE 1/6 depth x lr,42,800,0.4780806770356002
"depth=3, lr=0.01",STAGE 1/6 depth x lr,42,850,0.4780336087066178
"depth=3, lr=0.01",STAGE 1/6 depth x lr,42,900,0.477680183376711
"depth=3, lr=0.01",STAGE 1/6 depth x lr,42,950,0.4777073616707938
"depth=3, lr=0.01",STAGE 1/6 depth x lr,42,1000,0.4787435313038716
"depth=3, lr=0.01",STAGE 1/6 depth x lr,42,1050,0.4789713067220411
"depth=3, lr=0.01",STAGE 1/6 depth x lr,42,1100,0.4790830032140319
"depth=3, lr=0.01",STAGE 1/6 depth x lr,42,1150,0.479646742301403
"depth=3, lr=0.01",STAGE 1/6 depth x lr,42,1200,0.4798149188117416
"depth=3, lr=0.01",STAGE 1/6 depth x lr,42,1250,0.4797977350247741
"depth=3, lr=0.01",STAGE 1/6 depth x lr,42,1300,0.4806070279910726
"depth=3, lr=0.01",STAGE 1/6 depth x lr,42,1350,0.4808781298918819
"depth=3, lr=0.01",STAGE 1/6 depth x lr,42,1400,0.4806911556786043
"depth=3, lr=0.01",STAGE 1/6 depth x lr,42,1450,0.481196203285357
"depth=3, lr=0.01",STAGE 1/6 depth x lr,42,1500,0.4817416042303771
"depth=3, lr=0.01",STAGE 1/6 depth x lr,42,1550,0.4822848394443558
"depth=3, lr=0.01",STAGE 1/6 depth x lr,42,1600,0.4823841993895704
"depth=3, lr=0.01",STAGE 1/6 depth x lr,42,1650,0.4829927696343458
"depth=3, lr=0.01",STAGE 1/6 depth x lr,42,1660,0.4831639789725094
"depth=3, lr=0.01",STAGE 1/6 depth x lr,42,1670,0.4831500426850399
"depth=3, lr=0.01",STAGE 1/6 depth x lr,42,1680,0.4833652955273638
"depth=3, lr=0.01",STAGE 1/6 depth x lr,42,1690,0.4833781688526981
"depth=3, lr=0.01",STAGE 1/6 depth x lr,42,1700,0.4833641633742211
"depth=3, lr=0.01",STAGE 1/6 depth x lr,42,1710,0.4830500201510979
"depth=3, lr=0.01",STAGE 1/6 depth x lr,42,1720,0.4831095436367678
"depth=3, lr=0.01",STAGE 1/6 depth x lr,42,1730,0.4829924232320791
"depth=3, lr=0.01",STAGE 1/6 depth x lr,42,1740,0.4830930443381267
"depth=3, lr=0.01",STAGE 1/6 depth x lr,42,1750,0.4829482717237074
"depth=3, lr=0.01",STAGE 1/6 depth x lr,42,1800,0.4832345975752108
"depth=3, lr=0.01",STAGE 1/6 depth x lr,42,1850,0.4833136161072574
"depth=3, lr=0.01",STAGE 1/6 depth x lr,42,1860,0.4832622855121637
"depth=3, lr=0.01",STAGE 1/6 depth x lr,42,1870,0.4832852738046482
"depth=3, lr=0.01",STAGE 1/6 depth x lr,42,1880,0.4832568405594754
"depth=3, lr=0.01",STAGE 1/6 depth x lr,42,1890,0.4833172836749027
"depth=3, lr=0.01",STAGE 1/6 depth x lr,42,1900,0.4833242030222514
"depth=3, lr=0.01",STAGE 1/6 depth x lr,42,1910,0.483305805697751
"depth=3, lr=0.01",STAGE 1/6 depth x lr,42,1920,0.4832174517881157
"depth=3, lr=0.01",STAGE 1/6 depth x lr,42,1930,0.483262156051036
"depth=3, lr=0.01",STAGE 1/6 depth x lr,42,1940,0.4832192702753957
"depth=3, lr=0.01",STAGE 1/6 depth x lr,42,1950,0.4831284294336238
"depth=3, lr=0.01",STAGE 1/6 depth x lr,42,2000,0.4828656453994077
"depth=3, lr=0.01",STAGE 1/6 depth x lr,42,2050,0.4831442101035559
"depth=3, lr=0.01",STAGE 1/6 depth x lr,42,2100,0.4828212151512352
"depth=3, lr=0.01",STAGE 1/6 depth x lr,42,2150,0.4830781543004988
"depth=3, lr=0.01",STAGE 1/6 depth x lr,42,2200,0.4831237035613444
"depth=3, lr=0.01",STAGE 1/6 depth x lr,42,2250,0.4833027825577117
"depth=3, lr=0.02",STAGE 1/6 depth x lr,42,50,0.3428135610863755
"depth=3, lr=0.02",STAGE 1/6 depth x lr,42,100,0.4362262952829039
"depth=3, lr=0.02",STAGE 1/6 depth x lr,42,150,0.4673551757218084
"depth=3, lr=0.02",STAGE 1/6 depth x lr,42,200,0.4771681778552559
"depth=3, lr=0.02",STAGE 1/6 depth x lr,42,250,0.4801104585406819
"depth=3, lr=0.02",STAGE 1/6 depth x lr,42,300,0.4804618689726474
"depth=3, lr=0.02",STAGE 1/6 depth x lr,42,350,0.4831375398137196
"depth=3, lr=0.02",STAGE 1/6 depth x lr,42,400,0.4820575368159668
"depth=3, lr=0.02",STAGE 1/6 depth x lr,42,450,0.48115840927313
"depth=3, lr=0.02",STAGE 1/6 depth x lr,42,500,0.4822212631849577
"depth=3, lr=0.02",STAGE 1/6 depth x lr,42,550,0.4839151307406986
"depth=3, lr=0.02",STAGE 1/6 depth x lr,42,600,0.4864222547114202
"depth=3, lr=0.02",STAGE 1/6 depth x lr,42,650,0.4875957579302747
"depth=3, lr=0.02",STAGE 1/6 depth x lr,42,700,0.4883938855780693
"depth=3, lr=0.02",STAGE 1/6 depth x lr,42,750,0.4887603831377607
"depth=3, lr=0.02",STAGE 1/6 depth x lr,42,800,0.4892935120341735
"depth=3, lr=0.02",STAGE 1/6 depth x lr,42,810,0.4895122398600401
"depth=3, lr=0.02",STAGE 1/6 depth x lr,42,820,0.4897700932357441
"depth=3, lr=0.02",STAGE 1/6 depth x lr,42,830,0.4897827386845744
"depth=3, lr=0.02",STAGE 1/6 depth x lr,42,840,0.4896478896534307
"depth=3, lr=0.02",STAGE 1/6 depth x lr,42,850,0.489389714605016
"depth=3, lr=0.02",STAGE 1/6 depth x lr,42,860,0.489535723073717
"depth=3, lr=0.02",STAGE 1/6 depth x lr,42,870,0.4893254835142681
"depth=3, lr=0.02",STAGE 1/6 depth x lr,42,880,0.4893825343879592
"depth=3, lr=0.02",STAGE 1/6 depth x lr,42,890,0.4895178669780635
"depth=3, lr=0.02",STAGE 1/6 depth x lr,42,900,0.4894265429776947
"depth=3, lr=0.02",STAGE 1/6 depth x lr,42,910,0.4896344197497074
"depth=3, lr=0.02",STAGE 1/6 depth x lr,42,920,0.4895756214022696
"depth=3, lr=0.02",STAGE 1/6 depth x lr,42,930,0.4891643779620183
"depth=3, lr=0.02",STAGE 1/6 depth x lr,42,940,0.4887331000743045
"depth=3, lr=0.02",STAGE 1/6 depth x lr,42,950,0.4889913457778017
"depth=3, lr=0.02",STAGE 1/6 depth x lr,42,1000,0.4888275831306641
"depth=3, lr=0.02",STAGE 1/6 depth x lr,42,1050,0.4888320334685334
"depth=3, lr=0.02",STAGE 1/6 depth x lr,42,1100,0.4886455907385204
"depth=3, lr=0.02",STAGE 1/6 depth x lr,42,1150,0.4885701727391583
"depth=3, lr=0.02",STAGE 1/6 depth x lr,42,1200,0.4879084249598421
"depth=3, lr=0.02",STAGE 1/6 depth x lr,42,1250,0.4878896106691982
"depth=3, lr=0.02",STAGE 1/6 depth x lr,42,1300,0.4886914469019047
"depth=3, lr=0.02",STAGE 1/6 depth x lr,42,1350,0.4883283304172031
"depth=3, lr=0.02",STAGE 1/6 depth x lr,42,1400,0.4880486800461066
"depth=3, lr=0.02",STAGE 1/6 depth x lr,42,1450,0.4881026330627414
"depth=3, lr=0.02",STAGE 1/6 depth x lr,42,1500,0.4880782676281704
"depth=3, lr=0.05",STAGE 1/6 depth x lr,42,50,0.4535531979149257
"depth=3, lr=0.05",STAGE 1/6 depth x lr,42,100,0.4763677558168898
"depth=3, lr=0.05",STAGE 1/6 depth x lr,42,150,0.4806468196468683
"depth=3, lr=0.05",STAGE 1/6 depth x lr,42,200,0.4814524018181195
"depth=3, lr=0.05",STAGE 1/6 depth x lr,42,250,0.4844050525851855
"depth=3, lr=0.05",STAGE 1/6 depth x lr,42,300,0.4853760215338998
"depth=3, lr=0.05",STAGE 1/6 depth x lr,42,350,0.4865627814844824
"depth=3, lr=0.05",STAGE 1/6 depth x lr,42,360,0.4869356301412588
"depth=3, lr=0.05",STAGE 1/6 depth x lr,42,370,0.4871535868110654
"depth=3, lr=0.05",STAGE 1/6 depth x lr,42,380,0.4873511105543449
"depth=3, lr=0.05",STAGE 1/6 depth x lr,42,390,0.487707913010073
"depth=3, lr=0.05",STAGE 1/6 depth x lr,42,400,0.4867854929662903
"depth=3, lr=0.05",STAGE 1/6 depth x lr,42,410,0.4863064722570833
"depth=3, lr=0.05",STAGE 1/6 depth x lr,42,420,0.4861433688894991
"depth=3, lr=0.05",STAGE 1/6 depth x lr,42,430,0.4866704496370538
"depth=3, lr=0.05",STAGE 1/6 depth x lr,42,440,0.4876688868271434
"depth=3, lr=0.05",STAGE 1/6 depth x lr,42,450,0.4874865700975154
"depth=3, lr=0.05",STAGE 1/6 depth x lr,42,460,0.4865295661152647
"depth=3, lr=0.05",STAGE 1/6 depth x lr,42,470,0.4861264720825051
"depth=3, lr=0.05",STAGE 1/6 depth x lr,42,480,0.4860340376640748
"depth=3, lr=0.05",STAGE 1/6 depth x lr,42,490,0.4857902690282291
"depth=3, lr=0.05",STAGE 1/6 depth x lr,42,500,0.4857897195855361
"depth=3, lr=0.05",STAGE 1/6 depth x lr,42,550,0.4831966543999781
"depth=3, lr=0.05",STAGE 1/6 depth x lr,42,600,0.4821552767492806
"depth=3, lr=0.05",STAGE 1/6 depth x lr,42,650,0.4816041513979064
"depth=3, lr=0.05",STAGE 1/6 depth x lr,42,700,0.4808312429498391
"depth=3, lr=0.05",STAGE 1/6 depth x lr,42,750,0.4802270706279318
"depth=3, lr=0.05",STAGE 1/6 depth x lr,42,800,0.4811867716672984
"depth=3, lr=0.05",STAGE 1/6 depth x lr,42,850,0.4812860986773692
"depth=3, lr=0.05",STAGE 1/6 depth x lr,42,900,0.482714321116376
"depth=3, lr=0.05",STAGE 1/6 depth x lr,42,950,0.4809288769176921
"depth=3, lr=0.05",STAGE 1/6 depth x lr,42,1000,0.4797266686514507
"depth=3, lr=0.05",STAGE 1/6 depth x lr,42,1050,0.4784973888122159
"depth=3, lr=0.05",STAGE 1/6 depth x lr,42,1100,0.4779906438341914
"depth=3, lr=0.05",STAGE 1/6 depth x lr,42,1150,0.4769053090271254
"depth=3, lr=0.05",STAGE 1/6 depth x lr,42,1200,0.4767933602566653
"depth=3, lr=0.05",STAGE 1/6 depth x lr,42,1250,0.475966314243297
"depth=3, lr=0.05",STAGE 1/6 depth x lr,42,1300,0.4753954331763831
"depth=3, lr=0.05",STAGE 1/6 depth x lr,42,1350,0.4747036207205971
"depth=3, lr=0.05",STAGE 1/6 depth x lr,42,1400,0.4729432792598503
"depth=3, lr=0.05",STAGE 1/6 depth x lr,42,1450,0.4718642542002512
"depth=3, lr=0.05",STAGE 1/6 depth x lr,42,1500,0.4723149529151023
"depth=4, lr=0.01",STAGE 1/6 depth x lr,42,50,0.239877129685411
"depth=4, lr=0.01",STAGE 1/6 depth x lr,42,100,0.3605024151653531
"depth=4, lr=0.01",STAGE 1/6 depth x lr,42,150,0.4137081129902354
"depth=4, lr=0.01",STAGE 1/6 depth x lr,42,200,0.4410587503553113
"depth=4, lr=0.01",STAGE 1/6 depth x lr,42,250,0.4581342001814812
"depth=4, lr=0.01",STAGE 1/6 depth x lr,42,300,0.4672119703708135
"depth=4, lr=0.01",STAGE 1/6 depth x lr,42,350,0.4730740372180906
"depth=4, lr=0.01",STAGE 1/6 depth x lr,42,400,0.4775171745345603
"depth=4, lr=0.01",STAGE 1/6 depth x lr,42,450,0.4802249500030812
"depth=4, lr=0.01",STAGE 1/6 depth x lr,42,500,0.4818854114286782
"depth=4, lr=0.01",STAGE 1/6 depth x lr,42,550,0.4836664252577889
"depth=4, lr=0.01",STAGE 1/6 depth x lr,42,600,0.4847135789973874
"depth=4, lr=0.01",STAGE 1/6 depth x lr,42,650,0.4857565957487603
"depth=4, lr=0.01",STAGE 1/6 depth x lr,42,700,0.4866236964598227
"depth=4, lr=0.01",STAGE 1/6 depth x lr,42,750,0.4869091276508885
"depth=4, lr=0.01",STAGE 1/6 depth x lr,42,800,0.4877165268929588
"depth=4, lr=0.01",STAGE 1/6 depth x lr,42,850,0.4883390398938251
"depth=4, lr=0.01",STAGE 1/6 depth x lr,42,900,0.4886027591458054
"depth=4, lr=0.01",STAGE 1/6 depth x lr,42,950,0.4890636755709849
"depth=4, lr=0.01",STAGE 1/6 depth x lr,42,1000,0.4892955446298679
"depth=4, lr=0.01",STAGE 1/6 depth x lr,42,1050,0.4895761939775677
"depth=4, lr=0.01",STAGE 1/6 depth x lr,42,1100,0.4902251233111983
"depth=4, lr=0.01",STAGE 1/6 depth x lr,42,1150,0.4907066816782438
"depth=4, lr=0.01",STAGE 1/6 depth x lr,42,1200,0.4903601069920152
"depth=4, lr=0.01",STAGE 1/6 depth x lr,42,1250,0.490479384130298
"depth=4, lr=0.01",STAGE 1/6 depth x lr,42,1300,0.4907828198421022
"depth=4, lr=0.01",STAGE 1/6 depth x lr,42,1350,0.4907583895009649
"depth=4, lr=0.01",STAGE 1/6 depth x lr,42,1400,0.4909316301449153
"depth=4, lr=0.01",STAGE 1/6 depth x lr,42,1410,0.4908268032577546
"depth=4, lr=0.01",STAGE 1/6 depth x lr,42,1420,0.4910115123593597
"depth=4, lr=0.01",STAGE 1/6 depth x lr,42,1430,0.491267569749068
"depth=4, lr=0.01",STAGE 1/6 depth x lr,42,1440,0.4911314482880201
"depth=4, lr=0.01",STAGE 1/6 depth x lr,42,1450,0.4912171047175572
"depth=4, lr=0.01",STAGE 1/6 depth x lr,42,1460,0.4912722087747392
"depth=4, lr=0.01",STAGE 1/6 depth x lr,42,1470,0.4911347679790123
"depth=4, lr=0.01",STAGE 1/6 depth x lr,42,1480,0.4910823894003304
"depth=4, lr=0.01",STAGE 1/6 depth x lr,42,1490,0.4912748235631015
"depth=4, lr=0.01",STAGE 1/6 depth x lr,42,1500,0.4913306240509872
"depth=4, lr=0.02",STAGE 1/6 depth x lr,42,50,0.3573118987541889
"depth=4, lr=0.02",STAGE 1/6 depth x lr,42,100,0.4399764976578433
"depth=4, lr=0.02",STAGE 1/6 depth x lr,42,150,0.466799221777723
"depth=4, lr=0.02",STAGE 1/6 depth x lr,42,200,0.4784441055012763
"depth=4, lr=0.02",STAGE 1/6 depth x lr,42,250,0.4822741427540215
"depth=4, lr=0.02",STAGE 1/6 depth x lr,42,300,0.4832470142934655
"depth=4, lr=0.02",STAGE 1/6 depth x lr,42,350,0.4849766446705551
"depth=4, lr=0.02",STAGE 1/6 depth x lr,42,400,0.4856286442383232
"depth=4, lr=0.02",STAGE 1/6 depth x lr,42,450,0.4877356886701129
"depth=4, lr=0.02",STAGE 1/6 depth x lr,42,500,0.489214184475341
"depth=4, lr=0.02",STAGE 1/6 depth x lr,42,550,0.4901143845761551
"depth=4, lr=0.02",STAGE 1/6 depth x lr,42,560,0.4899916830557324
"depth=4, lr=0.02",STAGE 1/6 depth x lr,42,570,0.4902870593975852
"depth=4, lr=0.02",STAGE 1/6 depth x lr,42,580,0.490723986126384
"depth=4, lr=0.02",STAGE 1/6 depth x lr,42,590,0.4907240806246755
"depth=4, lr=0.02",STAGE 1/6 depth x lr,42,600,0.4914572253707584
"depth=4, lr=0.02",STAGE 1/6 depth x lr,42,610,0.4918687194877084
"depth=4, lr=0.02",STAGE 1/6 depth x lr,42,620,0.4921233949685395
"depth=4, lr=0.02",STAGE 1/6 depth x lr,42,630,0.4918121071463665
"depth=4, lr=0.02",STAGE 1/6 depth x lr,42,640,0.4914891090954388
"depth=4, lr=0.02",STAGE 1/6 depth x lr,42,650,0.4912359091024844
"depth=4, lr=0.02",STAGE 1/6 depth x lr,42,660,0.4912734301604288
"depth=4, lr=0.02",STAGE 1/6 depth x lr,42,670,0.4909878761363699
"depth=4, lr=0.02",STAGE 1/6 depth x lr,42,680,0.4911097782132867
"depth=4, lr=0.02",STAGE 1/6 depth x lr,42,690,0.4911842279654085
"depth=4, lr=0.02",STAGE 1/6 depth x lr,42,700,0.4912219761898008
"depth=4, lr=0.02",STAGE 1/6 depth x lr,42,750,0.4906044424845942
"depth=4, lr=0.02",STAGE 1/6 depth x lr,42,800,0.490164580575288
"depth=4, lr=0.02",STAGE 1/6 depth x lr,42,850,0.4897314287128241
"depth=4, lr=0.02",STAGE 1/6 depth x lr,42,900,0.4895419850126172
"depth=4, lr=0.02",STAGE 1/6 depth x lr,42,950,0.4894337118924013
"depth=4, lr=0.02",STAGE 1/6 depth x lr,42,1000,0.4894534488771001
"depth=4, lr=0.02",STAGE 1/6 depth x lr,42,1050,0.4888441194268959
"depth=4, lr=0.02",STAGE 1/6 depth x lr,42,1100,0.4877785496427163
"depth=4, lr=0.02",STAGE 1/6 depth x lr,42,1150,0.4873548664694076
"depth=4, lr=0.02",STAGE 1/6 depth x lr,42,1200,0.4869959767369753
"depth=4, lr=0.02",STAGE 1/6 depth x lr,42,1250,0.4868440961416845
"depth=4, lr=0.02",STAGE 1/6 depth x lr,42,1300,0.486575653068995
"depth=4, lr=0.02",STAGE 1/6 depth x lr,42,1350,0.4857243958261683
"depth=4, lr=0.02",STAGE 1/6 depth x lr,42,1400,0.4849679480177521
"depth=4, lr=0.02",STAGE 1/6 depth x lr,42,1450,0.4843801702979892
"depth=4, lr=0.02",STAGE 1/6 depth x lr,42,1500,0.4838688637384026
"depth=4, lr=0.05",STAGE 1/6 depth x lr,42,50,0.4579059341698354
"depth=4, lr=0.05",STAGE 1/6 depth x lr,42,100,0.4805144641571054
"depth=4, lr=0.05",STAGE 1/6 depth x lr,42,110,0.4815379239618912
"depth=4, lr=0.05",STAGE 1/6 depth x lr,42,120,0.4830254739812587
"depth=4, lr=0.05",STAGE 1/6 depth x lr,42,130,0.484690754860866
"depth=4, lr=0.05",STAGE 1/6 depth x lr,42,140,0.4865518360591967
"depth=4, lr=0.05",STAGE 1/6 depth x lr,42,150,0.4868909581118419
"depth=4, lr=0.05",STAGE 1/6 depth x lr,42,160,0.4869554756961546
"depth=4, lr=0.05",STAGE 1/6 depth x lr,42,170,0.4890750574486504
"depth=4, lr=0.05",STAGE 1/6 depth x lr,42,180,0.4890252121775318
"depth=4, lr=0.05",STAGE 1/6 depth x lr,42,190,0.487961334673419
"depth=4, lr=0.05",STAGE 1/6 depth x lr,42,200,0.487819688569595
"depth=4, lr=0.05",STAGE 1/6 depth x lr,42,210,0.486997384810828
"depth=4, lr=0.05",STAGE 1/6 depth x lr,42,220,0.4874481738930774
"depth=4, lr=0.05",STAGE 1/6 depth x lr,42,230,0.4880066977740709
"depth=4, lr=0.05",STAGE 1/6 depth x lr,42,240,0.4871396842110169
"depth=4, lr=0.05",STAGE 1/6 depth x lr,42,250,0.4862876267227687
"depth=4, lr=0.05",STAGE 1/6 depth x lr,42,300,0.4854737617142002
"depth=4, lr=0.05",STAGE 1/6 depth x lr,42,350,0.4844012019605361
"depth=4, lr=0.05",STAGE 1/6 depth x lr,42,400,0.4844995039787559
"depth=4, lr=0.05",STAGE 1/6 depth x lr,42,450,0.4835868323340682
"depth=4, lr=0.05",STAGE 1/6 depth x lr,42,500,0.4823969591319285
"depth=4, lr=0.05",STAGE 1/6 depth x lr,42,550,0.4829027532819668
"depth=4, lr=0.05",STAGE 1/6 depth x lr,42,600,0.4809317102945329
"depth=4, lr=0.05",STAGE 1/6 depth x lr,42,650,0.4798991131423712
"depth=4, lr=0.05",STAGE 1/6 depth x lr,42,700,0.4802567670811712
"depth=4, lr=0.05",STAGE 1/6 depth x lr,42,750,0.4785170685982864
"depth=4, lr=0.05",STAGE 1/6 depth x lr,42,800,0.47652267847107
"depth=4, lr=0.05",STAGE 1/6 depth x lr,42,850,0.4759640428824698
"depth=4, lr=0.05",STAGE 1/6 depth x lr,42,900,0.4755471396545766
"depth=4, lr=0.05",STAGE 1/6 depth x lr,42,950,0.4733395458610726
"depth=4, lr=0.05",STAGE 1/6 depth x lr,42,1000,0.4721947450934106
"depth=4, lr=0.05",STAGE 1/6 depth x lr,42,1050,0.4708782829815511
"depth=4, lr=0.05",STAGE 1/6 depth x lr,42,1100,0.4684606301894406
"depth=4, lr=0.05",STAGE 1/6 depth x lr,42,1150,0.4680453608867527
"depth=4, lr=0.05",STAGE 1/6 depth x lr,42,1200,0.4691251951716391
"depth=4, lr=0.05",STAGE 1/6 depth x lr,42,1250,0.4683073994070789
"depth=4, lr=0.05",STAGE 1/6 depth x lr,42,1300,0.4673668688917826
"depth=4, lr=0.05",STAGE 1/6 depth x lr,42,1350,0.4673501420699935
"depth=4, lr=0.05",STAGE 1/6 depth x lr,42,1400,0.4672878767903488
"depth=4, lr=0.05",STAGE 1/6 depth x lr,42,1450,0.466678554778214
"depth=4, lr=0.05",STAGE 1/6 depth x lr,42,1500,0.4657438352897235
"depth=5, lr=0.01",STAGE 1/6 depth x lr,42,50,0.2487035273451031
"depth=5, lr=0.01",STAGE 1/6 depth x lr,42,100,0.3668664746543993
"depth=5, lr=0.01",STAGE 1/6 depth x lr,42,150,0.4203684868664017
"depth=5, lr=0.01",STAGE 1/6 depth x lr,42,200,0.445511753027437
"depth=5, lr=0.01",STAGE 1/6 depth x lr,42,250,0.460298059061675
"depth=5, lr=0.01",STAGE 1/6 depth x lr,42,300,0.4703696450802482
"depth=5, lr=0.01",STAGE 1/6 depth x lr,42,350,0.475608330384871
"depth=5, lr=0.01",STAGE 1/6 depth x lr,42,400,0.4792639826811244
"depth=5, lr=0.01",STAGE 1/6 depth x lr,42,450,0.4817554181682356
"depth=5, lr=0.01",STAGE 1/6 depth x lr,42,500,0.4829731312897087
"depth=5, lr=0.01",STAGE 1/6 depth x lr,42,550,0.4832572367225954
"depth=5, lr=0.01",STAGE 1/6 depth x lr,42,600,0.4844986270991589
"depth=5, lr=0.01",STAGE 1/6 depth x lr,42,650,0.4863791835907297
"depth=5, lr=0.01",STAGE 1/6 depth x lr,42,700,0.4874060226423925
"depth=5, lr=0.01",STAGE 1/6 depth x lr,42,750,0.4874443144280284
"depth=5, lr=0.01",STAGE 1/6 depth x lr,42,800,0.4890254433019098
"depth=5, lr=0.01",STAGE 1/6 depth x lr,42,850,0.4895533348436551
"depth=5, lr=0.01",STAGE 1/6 depth x lr,42,900,0.4893178292816188
"depth=5, lr=0.01",STAGE 1/6 depth x lr,42,950,0.4893139571784044
"depth=5, lr=0.01",STAGE 1/6 depth x lr,42,1000,0.4892683712508111
"depth=5, lr=0.01",STAGE 1/6 depth x lr,42,1050,0.4895200012593576
"depth=5, lr=0.01",STAGE 1/6 depth x lr,42,1100,0.4896323209444416
"depth=5, lr=0.01",STAGE 1/6 depth x lr,42,1150,0.489769397906851
"depth=5, lr=0.01",STAGE 1/6 depth x lr,42,1200,0.4903073952634028
"depth=5, lr=0.01",STAGE 1/6 depth x lr,42,1250,0.4904960798764957
"depth=5, lr=0.01",STAGE 1/6 depth x lr,42,1300,0.4909027727668076
"depth=5, lr=0.01",STAGE 1/6 depth x lr,42,1350,0.491023410334053
"depth=5, lr=0.01",STAGE 1/6 depth x lr,42,1400,0.4910670233464421
"depth=5, lr=0.01",STAGE 1/6 depth x lr,42,1410,0.4908764303328374
"depth=5, lr=0.01",STAGE 1/6 depth x lr,42,1420,0.4908314132973935
"depth=5, lr=0.01",STAGE 1/6 depth x lr,42,1430,0.4909816857377458
