year,cdl_class,crop,pixel_count,total_valid,fraction,pct
2019,111,Open Water,1001,145185,0.006894651651341392,0.6894651651341392
2019,121,Developed/Open Space,721,145185,0.0049660777628542895,0.49660777628542896
2019,122,Developed/Low Intensity,1508,145185,0.010386747942280538,1.0386747942280539
2019,123,Developed/Med Intensity,245,145185,0.0016875021524262149,0.1687502152426215
2019,124,Developed/High Intensity,82,145185,0.0005647966387712229,0.05647966387712229
2019,131,Barren,24,145185,0.00016530633329889453,0.016530633329889452
2019,141,Deciduous Forest,12635,145185,0.0870268967179805,8.70268967179805
2019,142,Evergreen Forest,2,145185,1.3775527774907876e-05,0.0013775527774907877
2019,143,Mixed Forest,239,145185,0.0016461755691014911,0.16461755691014912
2019,176,Grass/Pasture,18632,145185,0.12833281675104177,12.833281675104177
2019,190,Woody Wetlands,1456,145185,0.010028584220132935,1.0028584220132934
2019,195,Herbaceous Wetlands,654,145185,0.004504597582394875,0.45045975823948753
2020,1,Corn,70031,145178,0.4823802504511703,48.23802504511703
2020,4,Sorghum,1,145178,6.8880959925057515e-06,0.0006888095992505751
2020,5,Soybeans,38250,145178,0.263469671713345,26.3469671713345
2020,12,Sweet Corn,2,145178,1.3776191985011503e-05,0.0013776191985011503
2020,13,Pop or Orn Corn,5,145178,3.4440479962528755e-05,0.0034440479962528753
2020,21,Winter Wheat,1,145178,6.8880959925057515e-06,0.0006888095992505751
2020,23,Spring Wheat,1,145178,6.8880959925057515e-06,0.0006888095992505751
2020,24,Winter Wheat,3,145178,2.0664287977517254e-05,0.0020664287977517253
2020,26,Winter Wheat/Soybeans,1,145178,6.8880959925057515e-06,0.0006888095992505751
2020,27,Rye,3,145178,2.0664287977517254e-05,0.0020664287977517253
2020,28,Oats,49,145178,0.0003375167036327818,0.03375167036327818
2020,36,Alfalfa,121,145178,0.0008334596150931959,0.0833459615093196
2020,37,Other Hay/Non Alfalfa,4,145178,2.7552383970023006e-05,0.0027552383970023005
2020,43,Potatoes,1,145178,6.8880959925057515e-06,0.0006888095992505751
2020,53,Peas,1,145178,6.8880959925057515e-06,0.0006888095992505751
2020,59,Sod/Grass Seed,2,145178,1.3776191985011503e-05,0.0013776191985011503
2020,61,Fallow/Idle Cropland,27,145178,0.0001859785917976553,0.01859785917976553
2020,111,Open Water,991,145178,0.0068261031285732,0.68261031285732
2020,121,Developed/Open Space,711,145178,0.004897436250671589,0.4897436250671589
2020,122,Developed/Low Intensity,1498,145178,0.010318367796773616,1.0318367796773615
2020,123,Developed/Med Intensity,247,145178,0.0017013597101489207,0.17013597101489208
2020,124,Developed/High Intensity,77,145178,0.0005303833914229428,0.053038339142294284
2020,131,Barren,27,145178,0.0001859785917976553,0.01859785917976553
2020,141,Deciduous Forest,12353,145178,0.08508864979542355,8.508864979542356
2020,142,Evergreen Forest,1,145178,6.8880959925057515e-06,0.0006888095992505751
2020,143,Mixed Forest,227,145178,0.0015635977902988057,0.15635977902988057
2020,176,Grass/Pasture,18412,145178,0.1268236234140159,12.682362341401591
2020,190,Woody Wetlands,1459,145178,0.01004973205306589,1.0049732053065892
2020,195,Herbaceous Wetlands,672,145178,0.004628800506963865,0.4628800506963865
2021,1,Corn,62841,145175,0.432863785086964,43.2863785086964
2021,5,Soybeans,43015,145175,0.2962975718959876,29.62975718959876
2021,12,Sweet Corn,4,145175,2.7552953332185295e-05,0.0027552953332185296
2021,13,Pop or Orn Corn,10,145175,6.888238333046323e-05,0.006888238333046324
2021,23,Spring Wheat,1,145175,6.888238333046324e-06,0.0006888238333046324
2021,24,Winter Wheat,14,145175,9.643533666264853e-05,0.009643533666264853
2021,26,Winter Wheat/Soybeans,1,145175,6.888238333046324e-06,0.0006888238333046324
2021,27,Rye,3,145175,2.066471499913897e-05,0.002066471499913897
2021,28,Oats,46,145175,0.00031685896332013085,0.03168589633201309
2021,36,Alfalfa,113,145175,0.0007783709316342345,0.07783709316342345
2021,37,Other Hay/Non Alfalfa,3,145175,2.066471499913897e-05,0.002066471499913897
2021,42,Dry Beans,1,145175,6.888238333046324e-06,0.0006888238333046324
2021,53,Peas,5,145175,3.4441191665231616e-05,0.003444119166523162
2021,59,Sod/Grass Seed,2,145175,1.3776476666092648e-05,0.0013776476666092648
2021,61,Fallow/Idle Cropland,1,145175,6.888238333046324e-06,0.0006888238333046324
2021,111,Open Water,993,145175,0.006840020664714999,0.6840020664714999
2021,121,Developed/Open Space,350,145175,0.0024108834165662133,0.24108834165662132
2021,122,Developed/Low Intensity,1346,145175,0.009271568796280352,0.9271568796280352
2021,123,Developed/Med Intensity,631,145175,0.00434647838815223,0.434647838815223
2021,124,Developed/High Intensity,140,145175,0.0009643533666264853,0.09643533666264853
2021,131,Barren,22,145175,0.00015154124332701912,0.015154124332701911
2021,141,Deciduous Forest,10166,145175,0.07002583089374892,7.002583089374892
2021,142,Evergreen Forest,1,145175,6.888238333046324e-06,0.0006888238333046324
2021,143,Mixed Forest,12,145175,8.265885999655588e-05,0.008265885999655588
2021,176,Grass/Pasture,23636,145175,0.1628104012398829,16.28104012398829
2021,190,Woody Wetlands,1357,145175,0.009347339417943861,0.9347339417943862
2021,195,Herbaceous Wetlands,461,145175,0.003175477871534355,0.3175477871534355
2022,1,Corn,62236,145176,0.42869344795282965,42.86934479528296
2022,5,Soybeans,42077,145176,0.2898344078911115,28.98344078911115
2022,13,Pop or Orn Corn,2,145176,1.3776381771091641e-05,0.0013776381771091642
2022,23,Spring Wheat,1,145176,6.888190885545821e-06,0.0006888190885545821
2022,24,Winter Wheat,13,145176,8.954648151209566e-05,0.008954648151209567
2022,28,Oats,46,145176,0.0003168567807351077,0.03168567807351077
2022,29,Millet,1,145176,6.888190885545821e-06,0.0006888190885545821
2022,36,Alfalfa,92,145176,0.0006337135614702154,0.06337135614702154
2022,37,Other Hay/Non Alfalfa,2,145176,1.3776381771091641e-05,0.0013776381771091642
2022,42,Dry Beans,1,145176,6.888190885545821e-06,0.0006888190885545821
2022,59,Sod/Grass Seed,1,145176,6.888190885545821e-06,0.0006888190885545821
2022,61,Fallow/Idle Cropland,1,145176,6.888190885545821e-06,0.0006888190885545821
2022,111,Open Water,1003,145176,0.006908855458202458,0.6908855458202458
2022,121,Developed/Open Space,345,145176,0.002376425855513308,0.2376425855513308
2022,122,Developed/Low Intensity,1344,145176,0.009257728550173582,0.9257728550173582
2022,123,Developed/Med Intensity,637,145176,0.004387777594092687,0.4387777594092687
2022,124,Developed/High Intensity,138,145176,0.0009505703422053232,0.09505703422053231
2022,131,Barren,17,145176,0.00011709924505427895,0.011709924505427896
2022,141,Deciduous Forest,9854,145176,0.06787623298616852,6.787623298616852
2022,143,Mixed Forest,9,145176,6.199371796991238e-05,0.006199371796991238
2022,176,Grass/Pasture,25591,145176,0.1762756929520031,17.62756929520031
2022,190,Woody Wetlands,1321,145176,0.009099300159806029,0.9099300159806029
2022,195,Herbaceous Wetlands,444,145176,0.003058356753182344,0.3058356753182344
2023,1,Corn,62803,145176,0.43259905218493416,43.259905218493415
2023,4,Sorghum,3,145176,2.066457265663746e-05,0.002066457265663746
2023,5,Soybeans,41357,145176,0.2848749104535185,28.48749104535185
2023,12,Sweet Corn,4,145176,2.7552763542183283e-05,0.0027552763542183284
2023,13,Pop or Orn Corn,7,145176,4.821733619882074e-05,0.0048217336198820735
2023,21,Winter Wheat,1,145176,6.888190885545821e-06,0.0006888190885545821
2023,24,Winter Wheat,9,145176,6.199371796991238e-05,0.006199371796991238
2023,26,Winter Wheat/Soybeans,1,145176,6.888190885545821e-06,0.0006888190885545821
2023,27,Rye,3,145176,2.066457265663746e-05,0.002066457265663746
2023,28,Oats,42,145176,0.00028930401719292443,0.028930401719292443
2023,29,Millet,1,145176,6.888190885545821e-06,0.0006888190885545821
2023,36,Alfalfa,92,145176,0.0006337135614702154,0.06337135614702154
2023,37,Other Hay/Non Alfalfa,2,145176,1.3776381771091641e-05,0.0013776381771091642
2023,53,Peas,1,145176,6.888190885545821e-06,0.0006888190885545821
2023,59,Sod/Grass Seed,1,145176,6.888190885545821e-06,0.0006888190885545821
2023,111,Open Water,992,145176,0.006833085358461453,0.6833085358461454
2023,121,Developed/Open Space,346,145176,0.0023833140463988536,0.23833140463988536
2023,122,Developed/Low Intensity,1346,145176,0.009271504931944674,0.9271504931944674
2023,123,Developed/Med Intensity,631,145176,0.004346448448779412,0.4346448448779412
2023,124,Developed/High Intensity,141,145176,0.0009712349148619607,0.09712349148619606
2023,131,Barren,17,145176,0.00011709924505427895,0.011709924505427896
2023,141,Deciduous Forest,9884,145176,0.06808287871273488,6.808287871273489
2023,142,Evergreen Forest,2,145176,1.3776381771091641e-05,0.0013776381771091642
2023,143,Mixed Forest,9,145176,6.199371796991238e-05,0.006199371796991238
2023,176,Grass/Pasture,25715,145176,0.17712982862181076,17.712982862181075
2023,190,Woody Wetlands,1304,145176,0.00898220091475175,0.8982200914751749
2023,195,Herbaceous Wetlands,462,145176,0.003182344189122169,0.3182344189122169
2024,1,Corn,63840,145176,0.43974210613324516,43.974210613324516
2024,4,Sorghum,2,145176,1.3776381771091641e-05,0.0013776381771091642
2024,5,Soybeans,42093,145176,0.28994461894528023,28.994461894528023
2024,6,Sunflower,1,145176,6.888190885545821e-06,0.0006888190885545821
2024,13,Pop or Orn Corn,4,145176,2.7552763542183283e-05,0.0027552763542183284
2024,21,Winter Wheat,1,145176,6.888190885545821e-06,0.0006888190885545821
2024,23,Spring Wheat,1,145176,6.888190885545821e-06,0.0006888190885545821
2024,24,Winter Wheat,20,145176,0.0001377638177109164,0.01377638177109164
2024,26,Winter Wheat/Soybeans,8,145176,5.5105527084366565e-05,0.005510552708436657
2024,27,Rye,12,145176,8.265829062654984e-05,0.008265829062654984
2024,28,Oats,55,145176,0.0003788504987050201,0.037885049870502015
2024,36,Alfalfa,106,145176,0.000730148233867857,0.0730148233867857
2024,37,Other Hay/Non Alfalfa,1,145176,6.888190885545821e-06,0.0006888190885545821
2024,42,Dry Beans,2,145176,1.3776381771091641e-05,0.0013776381771091642
2024,61,Fallow/Idle Cropland,23,145176,0.00015842839036755386,0.015842839036755384
2024,111,Open Water,930,145176,0.006406017523557613,0.6406017523557613
2024,121,Developed/Open Space,236,145176,0.0016256130489888136,0.16256130489888135
2024,122,Developed/Low Intensity,1661,145176,0.011441285060891607,1.1441285060891606
2024,123,Developed/Med Intensity,410,145176,0.0028241582630737865,0.28241582630737866
2024,124,Developed/High Intensity,140,145176,0.0009643467239764149,0.09643467239764149
2024,131,Barren,19,145176,0.00013087562682537058,0.013087562682537057
2024,141,Deciduous Forest,9619,145176,0.06625750812806525,6.625750812806524
2024,142,Evergreen Forest,4,145176,2.7552763542183283e-05,0.0027552763542183284
2024,143,Mixed Forest,6,145176,4.132914531327492e-05,0.004132914531327492
2024,176,Grass/Pasture,24777,145176,0.17066870557116878,17.06687055711688
2024,190,Woody Wetlands,836,145176,0.005758527580316306,0.5758527580316306
2024,195,Herbaceous Wetlands,368,145176,0.0025348542458808617,0.25348542458808615
2024,240,Dbl Crop Soybeans/Oats,1,145176,6.888190885545821e-06,0.0006888190885545821
2025,1,Corn,68800,145172,0.47392059074752707,47.39205907475271
2025,4,Sorghum,4,145172,2.755352271787948e-05,0.002755352271787948
2025,5,Soybeans,39579,145172,0.272635218912738,27.2635218912738
2025,12,Sweet Corn,6,145172,4.133028407681922e-05,0.0041330284076819225
2025,13,Pop or Orn Corn,15,145172,0.00010332571019204805,0.010332571019204805
2025,21,Winter Wheat,2,145172,1.377676135893974e-05,0.001377676135893974
2025,23,Spring Wheat,1,145172,6.88838067946987e-06,0.000688838067946987
2025,24,Winter Wheat,19,145172,0.00013087923290992754,0.013087923290992754
2025,26,Winter Wheat/Soybeans,4,145172,2.755352271787948e-05,0.002755352271787948
2025,27,Rye,17,145172,0.0001171024715509878,0.01171024715509878
2025,28,Oats,84,145172,0.0005786239770754692,0.05786239770754691
2025,36,Alfalfa,210,145172,0.0014465599426886728,0.14465599426886727
2025,37,Other Hay/Non Alfalfa,19,145172,0.00013087923290992754,0.013087923290992754
2025,42,Dry Beans,2,145172,1.377676135893974e-05,0.001377676135893974
2025,53,Peas,1,145172,6.88838067946987e-06,0.000688838067946987
2025,58,Clover/Wildflowers,3,145172,2.066514203840961e-05,0.0020665142038409612
2025,59,Sod/Grass Seed,6,145172,4.133028407681922e-05,0.0041330284076819225
2025,60,Switchgrass,9,145172,6.199542611522883e-05,0.006199542611522882
2025,61,Fallow/Idle Cropland,2,145172,1.377676135893974e-05,0.001377676135893974
2025,111,Open Water,900,145172,0.006199542611522883,0.6199542611522884
2025,121,Developed/Open Space,363,145172,0.002500482186647563,0.2500482186647563
2025,122,Developed/Low Intensity,1765,145172,0.012157991899264321,1.215799189926432
2025,123,Developed/Med Intensity,695,145172,0.00478742457223156,0.478742457223156
2025,124,Developed/High Intensity,108,145172,0.000743945113382746,0.0743945113382746
2025,131,Barren,131,145172,0.000902377869010553,0.0902377869010553
2025,141,Deciduous Forest,9140,145172,0.06295979941035461,6.295979941035461
2025,142,Evergreen Forest,7,145172,4.821866475628909e-05,0.004821866475628909
2025,143,Mixed Forest,1,145172,6.88838067946987e-06,0.000688838067946987
2025,152,Shrubland,5,145172,3.444190339734935e-05,0.0034441903397349352
2025,176,Grass/Pasture,21387,145172,0.14732179759182212,14.732179759182213
2025,190,Woody Wetlands,1163,145172,0.00801118673022346,0.801118673022346
2025,195,Herbaceous Wetlands,721,145172,0.004966522469897776,0.4966522469897776
2025,205,Triticale,2,145172,1.377676135893974e-05,0.001377676135893974
2025,240,Dbl Crop Soybeans/Oats,1,145172,6.88838067946987e-06,0.000688838067946987
