monitoring_location_id,lat,lon,dist_km,nearest_uid,nearest_src,overlap_yr,families
USGS-413713093380201,41.62031666666667,-93.63395000000001,1.5051911696650535,USGS-05482000,USGS,2.9953798767967146,groundwater
USGS-06602400,41.9649166666667,-95.99175,1.5255724861576232,WQS0041,IWQIS,1.165592440489771,discharge+stage
USGS-401913089534501,40.32041666666667,-89.89575,1.7009126678912017,USGS-05568705,USGS,4.127053388090349,diss_oxy+groundwater+nitrate+ph+spec_cond+turbidity+water_temp
USGS-05464220,42.2515277777778,-92.2988888888889,1.7312059159437796,WQS0070,IWQIS,5.22455700053236,discharge+stage
USGS-415959091441301,41.999611111111115,-91.73691666666667,2.190604785942571,USGS-05464475,USGS,2.4505475701574264,groundwater+nitrate+spec_cond+water_temp
USGS-420014091442701,42.0038888888889,-91.7408333333333,2.234872651633084,USGS-05464475,USGS,7.186316449920177,groundwater
USGS-415954091440401,41.99852777777778,-91.73458333333333,2.3022369609076447,USGS-05464475,USGS,7.186088295687916,groundwater
USGS-05464315,42.1708277777778,-92.0237944444444,2.3238982717955037,WQS0071,IWQIS,6.160344893147768,discharge+stage
USGS-05388310,43.4510835684841,-91.5051406711692,2.3557441280794182,WQS0091,IWQIS,4.021840063883185,discharge+stage
USGS-420019091442502,42.0052777777778,-91.7402777777778,2.3790808165276927,USGS-05464475,USGS,7.181496691763664,groundwater
USGS-420019091442501,42.0052777777778,-91.7402777777778,2.3790808165276927,USGS-05464475,USGS,7.181496691763664,groundwater
USGS-415953091435201,41.9980545892458,-91.7312928346884,2.528787756131824,USGS-05464475,USGS,2.1539755874971482,groundwater
USGS-420031091443301,42.00877777777778,-91.74269444444444,2.5663977822495556,USGS-05464475,USGS,7.186459046315341,groundwater
USGS-05389501,43.0169291805586,-91.1981856978267,2.7057415245393104,WQS0111,IWQIS,4.052540117119205,discharge+stage
USGS-420031091441801,42.0086111111111,-91.7383333333333,2.7647133162465156,USGS-05464475,USGS,7.181496691763664,groundwater
USGS-05453520,41.7152944444444,-91.5301666666667,2.8158277537644105,WQS0001,IWQIS,13.775924024640657,discharge+stage
USGS-05470500,42.0225555555556,-93.6305,2.864375029115764,WQS0038,IWQIS,8.656970111795575,discharge+stage
USGS-05389500,43.0270122431016,-91.1726297782908,3.097609133439835,WQS0111,IWQIS,4.881110730854058,stage
USGS-420033091420302,42.00916398364065,-91.70098683367013,3.115397216784515,WQS0052,IWQIS,1.015666590615256,groundwater
USGS-06808820,40.6871395963224,-95.6004928900264,3.3197971954399508,WQS0044,IWQIS,1.4372290668492218,discharge+stage
USGS-06817300,40.7274722222222,-94.98025,3.3776193290258907,USGS-06817000,USGS,7.8201289071411955,discharge+stage
USGS-420031091422601,42.00875,-91.70730555555556,3.6191735066964417,WQS0052,IWQIS,1.015666590615256,groundwater
USGS-05412020,42.8434851705994,-91.4012767402577,3.715625375230163,WQS0018,IWQIS,2.3848233389104365,discharge+stage
USGS-420026091423001,42.007222222222225,-91.7085,3.771820682439511,WQS0052,IWQIS,1.015666590615256,groundwater
USGS-05489490,41.014458385782,-92.4624086567883,3.82783843674342,WQS0115,IWQIS,3.686886835500767,discharge+stage
USGS-0545776680,43.0669176029876,-92.5754626799168,3.831253612343747,WQS0013,IWQIS,8.471502427307527,discharge+stage
USGS-05484900,41.5815,-93.6426666666667,3.8859213793009126,USGS-05482000,USGS,10.310631987223363,discharge+stage
USGS-05485500,41.5785833333333,-93.6056111111111,3.8907638428959497,USGS-05482000,USGS,10.310631987223363,discharge+stage
USGS-05470000,42.0665833333333,-93.62025,3.942596301787012,WQS0038,IWQIS,8.656970111795575,discharge+stage
USGS-413835093384601,41.64313333333333,-93.64596666666667,4.0970219944732795,USGS-05482000,USGS,2.9955041257890334,groundwater
USGS-05454500,41.6566833333333,-91.541,4.169104643890124,WQS0001,IWQIS,13.775924024640657,discharge+stage
USGS-05458000,43.0332777777778,-92.5035444444444,4.235640652791478,WQS0013,IWQIS,8.471502427307527,discharge+stage
USGS-05412030,42.838596239433,-91.4070825282714,4.409978677727796,WQS0018,IWQIS,2.3848233389104365,discharge+stage
USGS-05482315,42.3038888888889,-95.0413888888889,4.530292549599447,WQS0104,IWQIS,5.048290744543311,stage
USGS-05464695,42.0309444444444,-91.6118611111111,4.648413663259643,WQS0052,IWQIS,1.015666590615256,discharge+stage
USGS-413849093391401,41.6469,-93.65375,4.80691398019594,USGS-05482000,USGS,2.995328351965929,groundwater
