uid,editor_uid,site_uid,method_uid,param_uid,enabled,begin_datetime,end_datetime
86136,iihr,WQS0040,nitratax,r_exc,t,,
86137,iihr,WQS0040,nitratax,m_exc,t,,
86141,iihr,WQS0041,nitratax,nitrate_con,t,,
86142,iihr,WQS0041,nitratax,r_exc,t,,
86143,iihr,WQS0041,nitratax,m_exc,t,,
86145,iihr,WQS0042,nitratax,r_exc,t,,
86146,iihr,WQS0042,nitratax,m_exc,t,,
86147,iihr,WQS0044,nitratax,nitrate_con,t,,
86148,iihr,WQS0044,nitratax,r_exc,t,,
86149,iihr,WQS0044,nitratax,m_exc,t,,
86150,iihr,WQS0045,nitratax,nitrate_con,t,,
86151,iihr,WQS0045,nitratax,r_exc,t,,
86152,iihr,WQS0045,nitratax,m_exc,t,,
85960,iihr,WQS0025,dts12,temp_water,f,2015-04-21 16:30:00-05,2015-12-05 10:00:00-06
85950,iihr,WQS0026,dts12,temp_water,f,2015-04-21 12:45:00-05,2015-12-06 10:25:00-06
86144,iihr,WQS0042,nitratax,nitrate_con,t,,
86164,iihr,WQS0020,,discharge,t,,
85953,iihr,WQS0025,nitratax,m_exc,t,,
85818,iihr,WQS0004,ds5x,temp_water,f,2012-05-31 20:35:00-05,2014-11-24 14:30:00-06
86135,iihr,WQS0040,nitratax,nitrate_con,t,,
86005,iihr,WQS0007,,yield,t,,
86025,iihr,WQS0003,,yield,t,,
86037,iihr,WQS0009,,yield,t,,
85480,iihr,05420500,,yield,t,,
85466,iihr,05412500,,yield,t,,
85448,iihr,05482500,,yield,t,,
85470,iihr,05455100,,yield,t,,
85937,iihr,WQS0024,ds5x,diss_oxy_con,f,,
85938,iihr,WQS0024,ds5x,diss_oxy_sat,f,,
85935,iihr,WQS0024,ds5x,ph,f,,
85936,iihr,WQS0024,ds5x,spec_cond,f,,
86047,iihr,WQS0002,,yield,t,,
86155,iihr,06808500,,yield,t,,
86156,iihr,05484000,,yield,t,,
86168,iihr,WQS0020,,yield,t,,
86169,iihr,05446500,,yield,t,,
86092,iihr,WQS0038,nitratax,nitrate_con,t,,
86098,iihr,WQS0036,nitratax,nitrate_con,t,,
85741,iihr,WQS0013,dts12,turbi_mean,f,2014-04-25 13:45:00-05,2015-11-16 15:15:00-06
85778,iihr,WQS0017,nitratax,nitrate_con,f,2014-05-06 13:30:00-05,2015-11-24 10:30:00-06
86218,iihr,WQS0049,dts12,temp_water,f,,
85510,iihr,WQS0004,nitratax,nitrate_con,f,2012-05-31 20:35:00-05,2014-11-24 14:30:00-06
85699,iihr,WQS0005,ds5x,spec_cond,f,2012-06-20 10:20:00-05,2014-11-21 10:55:00-06
86139,iihr,WQS0043,nitratax,r_exc,t,,
86201,iihr,WQS0046,nitratax,nitrate_con,t,,
86202,iihr,WQS0046,nitratax,r_exc,t,,
86203,iihr,WQS0046,nitratax,m_exc,t,,
86204,iihr,WQS0047,nitratax,nitrate_con,t,,
86205,iihr,WQS0047,nitratax,r_exc,t,,
86206,iihr,WQS0047,nitratax,m_exc,t,,
86207,iihr,WQS0048,nitratax,nitrate_con,t,,
86208,iihr,WQS0048,nitratax,r_exc,t,,
86209,iihr,WQS0048,nitratax,m_exc,t,,
86219,iihr,WQS0049,nitratax,nitrate_con,t,,
86213,iihr,WQS9998,nitratax,nitrate_con,t,,
86214,iihr,WQS9998,nitratax,r_exc,t,,
86215,iihr,WQS9998,nitratax,m_exc,t,,
86216,iihr,WQS0049,nitratax,r_exc,t,,
86217,iihr,WQS0049,nitratax,m_exc,t,,
86220,iihr,WQS0053,nitratax,r_exc,t,,
86221,iihr,WQS0053,nitratax,m_exc,t,,
86222,iihr,WQS0052,ds5x,temp_water,t,,
86223,iihr,WQS0052,ds5x,ph,t,,
86224,iihr,WQS0052,ds5x,spec_cond,t,,
86225,iihr,WQS0052,ds5x,diss_oxy_con,t,,
86226,iihr,WQS0052,ds5x,diss_oxy_sat,t,,
86227,iihr,WQS0051,nitratax,nitrate_con,t,,
86228,iihr,WQS0051,nitratax,r_exc,t,,
86229,iihr,WQS0051,nitratax,m_exc,t,,
86230,iihr,WQS0052,nitratax,nitrate_con,t,,
86231,iihr,WQS0052,nitratax,r_exc,t,,
86232,iihr,WQS0052,nitratax,m_exc,t,,
86235,iihr,WQS0053,nitratax,nitrate_con,t,,
85701,iihr,WQS0001,ds5x,spec_cond,f,2012-08-28 18:30:00-05,2015-11-16 06:10:00-06
86240,iihr,WQS0054,nitratax,r_exc,t,,
86241,iihr,WQS0054,nitratax,m_exc,t,,
86242,iihr,WQS0056,nitratax,nitrate_con,t,,
86243,iihr,WQS0056,nitratax,r_exc,t,,
86244,iihr,WQS0056,nitratax,m_exc,t,,
86211,iihr,WQS0050,nitratax,r_exc,t,,
86212,iihr,WQS0050,nitratax,m_exc,t,,
86163,usgs,05446500,usgs.99133,nitrate_con,t,,
86158,usgs,05446500,usgs.00010,temp_water,t,,
86239,usgs,06603750,usgs.99133,nitrate_con,t,,
86162,usgs,05446500,usgs.00400,ph,t,,
86161,usgs,05446500,usgs.00300,diss_oxy_con,t,,
86248,usgs,05418400,usgs.00300,diss_oxy_con,t,,
86160,usgs,05446500,usgs.00095,spec_cond,t,,
86251,usgs,WQS0024,usgs.00095,spec_cond,f,,
86247,usgs,05418400,usgs.00095,spec_cond,t,,
86157,usgs,WQS0033,usgs.00060,discharge,t,,
86159,usgs,05446500,usgs.00060,discharge,t,,
86171,usgs,WQS0036,usgs.00060,discharge,t,,
86250,usgs,WQS0024,usgs.00010,temp_water,f,,
86245,usgs,05418110,usgs.00010,temp_water,t,,
86246,usgs,05418400,usgs.00010,temp_water,t,,
85513,iihr,WQS0007,nitratax,nitrate_con,t,2012-07-10 14:00:00-05,2015-11-13 07:40:00-06
85519,iihr,WQS0009,nitratax,nitrate_con,t,2013-07-05 12:45:00-05,2015-11-25 11:45:00-06
85728,iihr,WQS0012,nitratax,nitrate_con,t,2014-05-08 17:30:00-05,2015-11-09 07:00:00-06
85748,iihr,WQS0014,nitratax,nitrate_con,t,2014-04-23 15:00:00-05,2015-11-10 12:25:00-06
85768,iihr,WQS0016,nitratax,nitrate_con,t,2014-04-15 14:45:00-05,2015-11-18 09:15:00-06
85808,iihr,WQS0021,nitratax,nitrate_con,t,2014-09-25 16:20:00-05,2015-10-27 20:55:00-05
85890,iihr,WQS0022,nitratax,nitrate_con,t,2014-09-26 14:40:00-05,2015-10-28 12:10:00-05
85921,iihr,WQS0027,nitratax,nitrate_con,t,2015-04-20 15:50:00-05,2015-11-25 08:15:00-06
183,iihr,WQS0001,nitratax,nitrate_con,t,2012-08-28 18:30:00-05,2015-11-16 06:10:00-06
185,iihr,WQS0006,nitratax,nitrate_con,t,2012-06-03 16:40:00-05,2015-11-04 14:05:00-06
189,iihr,WQS0030,nitratax,nitrate_con,t,2015-11-23 13:30:00-06,2015-12-31 17:55:00-06
190,iihr,WQS0031,nitratax,nitrate_con,t,2015-12-02 14:15:00-06,2015-12-31 17:55:00-06
85771,iihr,WQS0016,dts12,turbi_mean,t,2014-04-15 15:00:00-05,2015-11-18 09:15:00-06
187,iihr,WQS0019,nitratax,nitrate_con,f,2014-04-10 17:45:00-05,2015-11-07 19:35:00-06
85731,iihr,WQS0012,dts12,turbi_mean,f,2014-05-08 17:30:00-05,2014-05-31 10:15:00-05
85606,iihr,WQS0008,dts12,turbi_mean,f,2013-09-04 18:30:00-05,2014-10-15 10:45:00-05
85788,iihr,WQS0018,nitratax,nitrate_con,f,2014-05-08 13:00:00-05,2015-11-23 06:05:00-06
85870,iihr,WQS0016,ds5x,chloro_con,f,2014-04-15 15:00:00-05,2014-11-18 15:45:00-06
85758,iihr,WQS0015,nitratax,nitrate_con,f,2014-04-18 15:30:00-05,2015-11-18 04:50:00-06
85761,iihr,WQS0015,dts12,turbi_mean,f,2015-04-15 12:45:00-05,2015-11-18 04:50:00-06
86234,iihr,WQS0052,ds5x,chloro_con,f,,
86233,iihr,WQS0052,ds5x,chloro_v,f,,
86176,iihr,WQS0040,,yield,t,,
86177,iihr,WQS0036,,yield,t,,
86180,iihr,WQS0038,,yield,t,,
86185,iihr,WQS0039,,yield,t,,
86186,iihr,WQS0045,,yield,t,,
86191,iihr,WQS0042,,yield,t,,
85811,iihr,WQS0021,dts12,turbi_mean,t,2014-09-25 16:20:00-05,2015-10-27 20:55:00-05
85883,iihr,WQS0022,dts12,turbi_mean,t,2014-09-26 14:40:00-05,2015-10-28 12:10:00-05
85893,iihr,WQS0023,dts12,turbi_mean,t,2015-04-20 11:50:00-05,2015-06-09 09:40:00-05
218,iihr,WQS0006,dts12,turbi_mean,t,2012-06-03 16:40:00-05,2015-11-04 14:05:00-06
85777,iihr,WQS0016,dts12,temp_water,t,2014-04-15 15:00:00-05,2015-11-18 09:15:00-06
85714,iihr,WQS0001,ds5x,temp_water,f,2012-08-28 18:30:00-05,2015-11-16 06:10:00-06
85821,iihr,WQS0008,ds5x,temp_water,t,2013-09-04 18:30:00-05,2015-11-16 11:35:00-06
85836,iihr,WQS0002,ds5x,temp_water,t,2012-05-29 16:00:00-05,2015-10-20 18:35:00-05
85850,iihr,WQS0014,ds5x,temp_water,t,2014-04-23 14:15:00-05,2015-11-10 12:25:00-06
85857,iihr,WQS0012,ds5x,temp_water,t,2014-05-08 17:30:00-05,2015-11-09 07:00:00-06
85864,iihr,WQS0016,ds5x,temp_water,t,2014-04-15 15:00:00-05,2015-11-18 09:15:00-06
85875,iihr,WQS0009,ds5x,temp_water,t,2013-06-21 15:30:00-05,2015-11-25 11:45:00-06
85899,iihr,WQS0023,dts12,temp_water,t,2015-04-20 11:50:00-05,2015-12-08 16:55:00-06
86278,usgs,WQS0024,usgs.00400,ph,f,,
86252,usgs,WQS0024,usgs.00300,diss_oxy_con,f,,
85577,iihr,WQS0003,dts12,temp_water,t,2012-05-30 16:40:00-05,2015-11-05 18:05:00-06
85839,iihr,WQS0003,ds5x,temp_water,f,2012-05-30 16:40:00-05,2015-11-05 18:05:00-06
85798,iihr,WQS0020,nitratax,nitrate_con,t,2014-07-20 20:30:00-05,2015-11-23 09:00:00-06
85961,iihr,WQS0026,ds5x,temp_water,t,2015-04-21 12:45:00-05,2015-12-06 10:25:00-06
86192,iihr,WQS0043,,yield,t,,
85710,iihr,WQS0008,ds5x,diss_oxy_con,t,2013-09-04 18:30:00-05,2015-11-16 11:35:00-06
85825,iihr,WQS0011,ds5x,temp_water,t,2014-04-03 17:45:00-05,2015-10-27 22:45:00-05
86126,iihr,WQS0017,ds5x,temp_water,f,2014-07-17 16:15:03-05,2015-11-24 10:30:00-06
85787,iihr,WQS0017,dts12,temp_water,f,2014-07-17 16:15:03-05,2015-11-24 10:30:00-06
85781,iihr,WQS0017,dts12,turbi_mean,f,2014-07-17 16:15:03-05,2015-11-24 10:30:00-06
85871,iihr,WQS0007,ds5x,temp_water,f,2012-06-03 18:40:00-05,2014-11-19 07:55:00-06
85727,iihr,WQS0011,dts12,temp_water,f,2014-04-03 17:45:00-05,2015-10-27 22:45:00-05
85721,iihr,WQS0011,dts12,turbi_mean,f,2014-04-03 17:45:00-05,2014-05-27 09:45:00-05
85832,iihr,WQS0005,ds5x,temp_water,f,2012-05-31 16:50:00-05,2015-11-19 04:35:00-06
86269,iihr,WQS0030,ds5x,diss_oxy_con,t,,
86118,iihr,WQS0006,ds5x,temp_water,f,2012-06-03 16:40:00-05,2015-11-04 14:05:00-06
85713,iihr,WQS0010,ds5x,diss_oxy_con,f,2013-09-26 18:00:00-05,2014-10-29 18:45:00-05
85712,iihr,WQS0010,ds5x,spec_cond,f,2013-09-26 18:00:00-05,2014-11-17 11:10:00-06
85879,iihr,WQS0010,ds5x,temp_water,f,2013-09-26 18:00:00-05,2015-11-23 06:45:00-06
86130,iihr,WQS0018,ds5x,temp_water,f,2014-07-09 15:38:29-05,2015-06-22 20:30:00-05
85791,iihr,WQS0018,dts12,turbi_mean,f,2014-07-09 15:38:29-05,2015-06-22 20:25:00-05
86122,iihr,WQS0015,ds5x,temp_water,f,2015-04-15 12:45:00-05,2015-11-18 04:50:00-06
85806,iihr,WQS0020,dts12,turbi_max,f,,
85443,iihr,WQS0001,,load,t,,
85451,iihr,WQS0006,,load,t,,
85453,iihr,WQS0023,,load,t,,
85473,iihr,WQS0005,,load,t,,
85475,iihr,WQS0010,,load,t,,
85477,iihr,WQS0024,,load,t,,
85455,iihr,05484500,,load,t,,
85471,iihr,05482000,,load,t,,
85441,iihr,05464420,,load,t,,
85449,iihr,05465500,,load,t,,
85467,iihr,05481000,,load,t,,
85461,iihr,06817000,,load,t,,
85437,iihr,05418720,,load,t,,
85439,iihr,06604440,,load,t,,
85463,iihr,05418110,,load,t,,
85459,iihr,05418400,,load,t,,
85445,iihr,05482300,,load,t,,
85479,iihr,05420500,,load,t,,
85465,iihr,05412500,,load,t,,
85447,iihr,05482500,,load,t,,
85452,iihr,WQS0006,,yield,t,,
85454,iihr,WQS0023,,yield,t,,
85474,iihr,WQS0005,,yield,t,,
85476,iihr,WQS0010,,yield,t,,
85478,iihr,WQS0024,,yield,t,,
85456,iihr,05484500,,yield,t,,
85472,iihr,05482000,,yield,t,,
85442,iihr,05464420,,yield,t,,
85450,iihr,05465500,,yield,t,,
85468,iihr,05481000,,yield,t,,
85462,iihr,06817000,,yield,t,,
85438,iihr,05418720,,yield,t,,
85440,iihr,06604440,,yield,t,,
85464,iihr,05418110,,yield,t,,
85460,iihr,05418400,,yield,t,,
85446,iihr,05482300,,yield,t,,
85889,iihr,WQS0022,dts12,temp_water,f,2014-09-26 14:40:00-05,2015-10-28 12:10:00-05
85705,iihr,WQS0009,ds5x,diss_oxy_con,t,2013-07-05 13:15:00-05,2015-11-25 11:45:00-06
85900,iihr,WQS0022,ds5x,temp_water,t,2014-09-26 14:40:00-05,2015-10-28 12:10:00-05
86255,usgs,05418400,usgs.00400,ph,t,,
86254,usgs,05455100,usgs.00010,temp_water,t,,
85718,iihr,WQS0011,nitratax,nitrate_con,t,2014-04-03 17:45:00-05,2015-10-27 22:45:00-05
85968,iihr,WQS0025,ds5x,temp_water,t,2015-04-21 16:30:00-05,2015-12-05 10:00:00-06
85924,iihr,WQS0024,nitratax,nitrate_con,t,2015-04-20 14:20:00-05,2015-12-05 09:40:00-06
85516,iihr,WQS0008,nitratax,nitrate_con,t,2013-05-10 16:00:00-05,2015-11-16 11:35:00-06
85507,iihr,WQS0003,nitratax,nitrate_con,t,2012-05-30 16:40:00-05,2015-11-05 18:05:00-06
85458,iihr,WQS0032,,yield,t,,
86199,iihr,WQS0041,,yield,t,,
86200,iihr,WQS0044,,yield,t,,
85780,iihr,WQS0017,nitratax,m_exc,f,,
85977,iihr,WQS0029,nitratax,m_exc,f,,
85469,iihr,05455100,,load,t,,
86004,iihr,WQS0007,,load,t,,
86024,iihr,WQS0003,,load,t,,
86036,iihr,WQS0009,,load,t,,
86046,iihr,WQS0002,,load,t,,
85457,iihr,WQS0032,,load,t,,
86153,iihr,06808500,,load,t,,
86154,iihr,05484000,,load,t,,
86165,iihr,WQS0020,,load,t,,
86166,iihr,05446500,,load,t,,
86167,iihr,WQS0033,,load,t,,
86174,iihr,WQS0040,,load,t,,
86179,iihr,WQS0038,,load,t,,
86183,iihr,WQS0039,,load,t,,
86184,iihr,WQS0045,,load,t,,
86189,iihr,WQS0042,,load,t,,
86197,iihr,WQS0041,,load,t,,
86198,iihr,WQS0044,,load,t,,
86170,iihr,WQS0033,,yield,t,,
86280,iihr,WQS0043,dts12,turbi_var,t,,
86281,iihr,WQS0043,dts12,turbi_med,t,,
86282,iihr,WQS0043,dts12,turbi_bes,t,,
86283,iihr,WQS0043,dts12,turbi_min,t,,
86284,iihr,WQS0043,dts12,turbi_max,t,,
86285,iihr,WQS0043,dts12,temp_water,t,,
86140,iihr,WQS0043,nitratax,m_exc,t,,
86190,iihr,WQS0043,,load,t,,
86289,iihr,WQS9901,nitratax,nitrate_con,t,,
86290,iihr,WQS9901,nitratax,r_exc,t,,
86291,iihr,WQS9901,nitratax,m_exc,t,,
86292,iihr,WQS9901,dts12,turbi_mean,t,,
86293,iihr,WQS9901,dts12,turbi_med,t,,
86294,iihr,WQS9901,dts12,turbi_bes,t,,
86295,iihr,WQS9901,dts12,turbi_min,t,,
86296,iihr,WQS9901,dts12,turbi_max,t,,
86297,iihr,WQS9901,dts12,temp_water,t,,
86298,iihr,WQS9901,dts12,turbi_var,t,,
85755,iihr,WQS0014,dts12,turbi_min,t,,
85847,iihr,WQS0013,ds5x,diss_oxy_sat,f,,
85757,iihr,WQS0014,dts12,temp_water,t,2014-04-23 14:15:00-05,2015-11-10 12:25:00-06
85751,iihr,WQS0014,dts12,turbi_mean,t,2014-04-23 14:15:00-05,2015-11-10 12:25:00-06
85754,iihr,WQS0014,dts12,turbi_bes,t,,
85756,iihr,WQS0014,dts12,turbi_max,t,,
85753,iihr,WQS0014,dts12,turbi_med,t,,
85752,iihr,WQS0014,dts12,turbi_var,t,,
196,iihr,WQS0010,nitratax,r_exc,f,,
178,iihr,WQS0010,nitratax,m_exc,f,,
86299,iihr,WQS9902,nitratax,r_exc,t,,
86300,iihr,WQS9902,nitratax,m_exc,t,,
86301,iihr,WQS9902,dts12,temp_water,t,,
86302,iihr,WQS9902,ds5x,temp_water,t,,
86303,iihr,WQS9902,ds5x,ph,t,,
86304,iihr,WQS9902,ds5x,spec_cond,t,,
86305,iihr,WQS9902,ds5x,diss_oxy_con,t,,
86306,iihr,WQS9902,ds5x,diss_oxy_sat,t,,
85504,iihr,WQS0002,nitratax,nitrate_con,t,2012-05-29 16:00:00-05,2015-10-30 07:25:00-05
85965,iihr,WQS0026,ds5x,diss_oxy_sat,t,,
86307,iihr,WQS0036,dts12,turbi_mean,t,,
86308,iihr,WQS0036,dts12,turbi_bes,t,,
86309,iihr,WQS0036,dts12,turbi_min,t,,
86310,iihr,WQS0036,dts12,turbi_max,t,,
86311,iihr,WQS0036,dts12,temp_water,t,,
86312,iihr,WQS0036,dts12,turbi_var,t,,
86313,iihr,WQS0036,dts12,turbi_med,t,,
85964,iihr,WQS0026,ds5x,diss_oxy_con,t,2015-04-21 12:45:00-05,2015-12-06 10:25:00-06
86320,iihr,WQS0060,nitratax,r_exc,t,,
86321,iihr,WQS0060,nitratax,m_exc,t,,
92546,iihr,WQS0094,ds5x,temp_water,t,,
86323,iihr,WQS0060,nitratax,nitrate_con,t,,
86318,iihr,WQS0060,ds5x,chloro_v,f,,
86319,iihr,WQS0060,ds5x,chloro_con,f,,
186,iihr,WQS0010,nitratax,nitrate_con,t,2013-07-02 17:00:00-05,2015-11-23 06:45:00-06
85592,iihr,WQS0009,dts12,turbi_mean,t,2013-06-21 16:15:00-05,2015-11-25 11:45:00-06
85595,iihr,WQS0009,dts12,turbi_bes,t,,
85597,iihr,WQS0009,dts12,turbi_max,t,,
85594,iihr,WQS0009,dts12,turbi_med,t,,
85596,iihr,WQS0009,dts12,turbi_min,t,,
85593,iihr,WQS0009,dts12,turbi_var,t,,
86324,iihr,WQS0055,nitratax,nitrate_con,t,,
86325,iihr,WQS0055,nitratax,r_exc,t,,
86326,iihr,WQS0055,nitratax,m_exc,t,,
86330,iihr,WQS0050,dts12,turbi_bes,f,,
86332,iihr,WQS0050,dts12,turbi_max,f,,
86329,iihr,WQS0050,dts12,turbi_med,f,,
86331,iihr,WQS0050,dts12,turbi_min,f,,
86328,iihr,WQS0050,dts12,turbi_var,f,,
86210,iihr,WQS0050,nitratax,nitrate_con,t,,
86333,iihr,WQS0050,dts12,temp_water,f,,
86327,iihr,WQS0050,dts12,turbi_mean,f,,
86335,iihr,WQS0061,nitratax,r_exc,t,,
85915,iihr,WQS0020,ds5x,ph,t,2014-07-20 20:15:00-05,2015-11-22 10:55:00-06
85918,iihr,WQS0020,ds5x,diss_oxy_sat,t,,
85914,iihr,WQS0020,ds5x,temp_water,t,2014-07-20 20:15:00-05,2015-11-22 10:55:00-06
85916,iihr,WQS0020,ds5x,spec_cond,t,2014-07-20 20:15:00-05,2015-11-22 10:55:00-06
86315,iihr,WQS0060,ds5x,ph,t,,
86316,iihr,WQS0060,ds5x,spec_cond,t,,
86314,iihr,WQS0060,ds5x,temp_water,t,,
86188,usgs,WQS0043,usgs.00060,discharge,t,,
92547,iihr,WQS0094,ds5x,ph,t,,
85599,iihr,WQS0001,dts12,turbi_mean,f,2013-07-22 11:00:00-05,2015-11-16 06:10:00-06
85601,iihr,WQS0001,dts12,turbi_med,f,,
85846,iihr,WQS0013,ds5x,diss_oxy_con,t,2014-04-25 13:45:00-05,2015-11-16 15:15:00-06
86777,usgs,WQS0066,usgs.00060,discharge,t,,
85844,iihr,WQS0013,ds5x,ph,t,2014-04-25 13:45:00-05,2015-11-16 15:15:00-06
85845,iihr,WQS0013,ds5x,spec_cond,t,2014-04-25 13:45:00-05,2015-11-16 15:15:00-06
85843,iihr,WQS0013,ds5x,temp_water,t,2014-04-25 13:45:00-05,2015-11-16 15:15:00-06
85972,iihr,WQS0025,ds5x,diss_oxy_sat,t,,
86288,iihr,WQS0059,nitratax,nitrate_con,f,,
85971,iihr,WQS0025,ds5x,diss_oxy_con,t,2015-04-21 16:30:00-05,2015-11-27 12:35:00-06
85738,iihr,WQS0013,nitratax,nitrate_con,t,2014-04-25 13:45:00-05,2015-11-16 15:15:00-06
86175,iihr,WQS0036,,load,t,,
86279,iihr,WQS0043,dts12,turbi_mean,t,,
86336,iihr,WQS0061,nitratax,m_exc,t,,
86337,iihr,WQS0062,nitratax,nitrate_con,t,,
86338,iihr,WQS0062,nitratax,r_exc,t,,
86339,iihr,WQS0062,nitratax,m_exc,t,,
86340,iihr,WQS9902,nitratax,nitrate_con,t,,
86341,iihr,WQS9902,dts12,turbi_mean,t,,
86342,iihr,WQS9902,dts12,turbi_var,t,,
86343,iihr,WQS9902,dts12,turbi_med,t,,
86344,iihr,WQS9902,dts12,turbi_bes,t,,
86345,iihr,WQS9902,dts12,turbi_min,t,,
86346,iihr,WQS9902,dts12,turbi_max,t,,
85853,iihr,WQS0014,ds5x,diss_oxy_con,t,2014-04-23 14:15:00-05,2015-11-10 12:25:00-06
86349,iihr,WQS0063,nitratax,r_exc,t,,
86350,iihr,WQS0063,nitratax,m_exc,t,,
86352,iihr,WQS0063,,load,t,,
86353,iihr,WQS0061,,load,t,,
86354,iihr,WQS0063,,yield,t,,
86355,iihr,WQS0061,,yield,t,,
86356,iihr,WQS0064,nitratax,nitrate_con,t,,
86357,iihr,WQS0064,nitratax,r_exc,t,,
86358,iihr,WQS0064,nitratax,m_exc,t,,
86360,iihr,WQS0064,,load,t,,
86361,iihr,WQS0064,,yield,t,,
86362,iihr,WQS9999,phosphax,phosphate_con,t,,
85684,iihr,WQS0002,ds5x,diss_oxy_con,t,2012-05-29 16:00:00-05,2015-10-20 18:35:00-05
85682,iihr,WQS0002,ds5x,ph,t,2012-05-29 16:00:00-05,2015-10-29 16:15:00-05
85564,iihr,WQS0002,dts12,turbi_mean,f,2012-05-29 16:00:00-05,2014-05-27 11:00:00-05
86364,iihr,WQS0066,nitratax,nitrate_con,t,,
86365,iihr,WQS0066,nitratax,r_exc,t,,
86366,iihr,WQS0066,nitratax,m_exc,t,,
86367,iihr,WQS0066,dts12,turbi_mean,t,,
86368,iihr,WQS0066,dts12,turbi_med,t,,
86369,iihr,WQS0066,dts12,turbi_bes,t,,
86370,iihr,WQS0066,dts12,turbi_min,t,,
86371,iihr,WQS0066,dts12,turbi_max,t,,
86372,iihr,WQS0066,dts12,temp_water,t,,
86376,iihr,WQS0065,nitratax,r_exc,t,,
86377,iihr,WQS0065,nitratax,m_exc,t,,
86378,iihr,WQS0065,dts12,turbi_mean,t,,
86379,iihr,WQS0065,dts12,turbi_var,t,,
86380,iihr,WQS0065,dts12,turbi_med,t,,
86381,iihr,WQS0065,dts12,turbi_bes,t,,
86382,iihr,WQS0065,dts12,turbi_min,t,,
86383,iihr,WQS0065,dts12,turbi_max,t,,
86384,iihr,WQS0065,dts12,temp_water,t,,
86385,iihr,WQS0054,nitratax,nitrate_con,t,,
86386,iihr,WQS0065,nitratax,nitrate_con,t,,
85996,iihr,WQS9999,ds5x,ph,t,,
86778,iihr,WQS0066,,load,t,,
86779,iihr,WQS0066,,yield,t,,
85903,iihr,WQS0022,ds5x,diss_oxy_con,t,,
89663,iihr,WQS0076,ds5xv2,spec_cond,t,,
89667,iihr,WQS0076,nitratax,nitrate_con,t,,
86317,iihr,WQS0060,ds5x,diss_oxy_sat,t,,
86374,iihr,WQS0066,ds5x,ph,f,,
86375,iihr,WQS0066,ds5x,spec_cond,f,,
86373,iihr,WQS0066,ds5x,temp_water,f,,
86363,iihr,WQS0005,phosphax,phosphate_con,f,,
86347,usgs,WQS0061,usgs.00060,discharge,t,,
86351,usgs,WQS0063,usgs.00060,discharge,t,,
86359,usgs,WQS0064,usgs.00060,discharge,t,,
89661,iihr,WQS0076,ds5xv2,temp_water,t,,
89666,iihr,WQS0076,ds5xv2,turbi_mean,t,,
89664,iihr,WQS0076,ds5xv2,diss_oxy_con,t,,
89665,iihr,WQS0076,ds5xv2,diss_oxy_sat,t,,
89662,iihr,WQS0076,ds5xv2,ph,t,,
86348,iihr,WQS0063,nitratax,nitrate_con,t,,
89668,iihr,WQS0076,nitratax,r_exc,f,,
89669,iihr,WQS0076,nitratax,m_exc,f,,
86780,iihr,WQS0025,ds5xv2,temp_water,t,,
86590,iihr,WQS0002,ds5xv2,turbi_mean,f,,
86782,iihr,WQS0025,ds5xv2,spec_cond,t,,
86471,iihr,WQS0005,,p_yield,f,,
85910,iihr,WQS0021,ds5x,diss_oxy_con,t,2015-03-12 14:30:00-05,2015-10-27 15:15:00-05
86786,iihr,WQS9902,ds5xv2,temp_water,t,,
86473,iihr,WQS0052,dts12,turbi_mean,t,,
86474,iihr,WQS0052,dts12,turbi_var,t,,
86475,iihr,WQS0052,dts12,turbi_med,t,,
86476,iihr,WQS0052,dts12,turbi_bes,t,,
86477,iihr,WQS0052,dts12,turbi_min,t,,
86478,iihr,WQS0052,dts12,turbi_max,t,,
86479,iihr,WQS0052,dts12,temp_water,t,,
85917,iihr,WQS0020,ds5x,diss_oxy_con,t,2014-07-20 20:15:00-05,2015-11-22 10:55:00-06
86481,iihr,WQS0033,dts12,turbi_var,t,,
86482,iihr,WQS0033,dts12,turbi_med,t,,
86483,iihr,WQS0033,dts12,turbi_bes,t,,
86484,iihr,WQS0033,dts12,turbi_min,t,,
86485,iihr,WQS0033,dts12,turbi_max,t,,
86486,iihr,WQS0033,dts12,temp_water,t,,
85941,iihr,WQS0026,nitratax,nitrate_con,t,2015-04-21 12:45:00-05,2015-12-06 10:25:00-06
86542,iihr,WQS0068,ds5x,diss_oxy_con,f,,
86543,iihr,WQS0068,ds5x,diss_oxy_sat,f,,
86538,iihr,WQS0068,nitratax,m_exc,f,,
86536,iihr,WQS0068,nitratax,nitrate_con,f,,
86557,iihr,WQS0069,dts12,temp_water,f,,
86472,iihr,WQS0005,,p_load,f,,
85829,iihr,WQS0011,ds5x,diss_oxy_sat,t,,
86781,iihr,WQS0025,ds5xv2,ph,t,,
86783,iihr,WQS0025,ds5xv2,diss_oxy_con,t,,
86787,iihr,WQS9902,ds5xv2,ph,t,,
86494,iihr,06934500,,yield,t,,
86495,iihr,06934500,,load,t,,
86784,iihr,WQS0025,ds5xv2,diss_oxy_sat,t,,
86527,iihr,WQS0064,ds5x,diss_oxy_con,f,,
86529,iihr,WQS0064,ds5x,chloro_con,f,,
86528,iihr,WQS0064,ds5x,diss_oxy_sat,f,,
86525,iihr,WQS0064,ds5x,ph,f,,
86788,iihr,WQS9902,ds5xv2,spec_cond,t,,
86789,iihr,WQS9902,ds5xv2,diss_oxy_con,t,,
